location_sampled,sample_type,sample_description,sample_detail_description,latitude,longitude,boat_name,transit,location_description,location,npoc_um,tn_um,phosphate_umoll,silicate_umoll,nn_umoll,ammonia_umoll,tds_mgl,temp_f,temp_c,odo_mgl,ph,orp,location_sampled_w_boat_name,rownames,geographic_order,true_geographic_order,km_to_baltimore
boat,surface,hull,boat_surface_hull,38.78923,-76.465927,Lookdown,t3,bay,Chesapeake,254.1900139,20.49019398,0.202540231,69.22303687,3.556409299,0.091921174,NA,NA,NA,NA,NA,NA,Lookdown,c9t3hull,9,18,51.9
openwater,filter,PES_0.2_um,openwater_filter_PES_0.2_um,38.78923,-76.465927,Lookdown,t3,bay,Chesapeake,254.1900139,20.49019398,0.202540231,69.22303687,3.556409299,0.091921174,NA,NA,NA,NA,NA,NA,openwater,c9t3post,9,18,51.9
boat,surface,transom,boat_surface_transom,38.78923,-76.465927,Lookdown,t3,bay,Chesapeake,254.1900139,20.49019398,0.202540231,69.22303687,3.556409299,0.091921174,NA,NA,NA,NA,NA,NA,Lookdown,c9t3rear,9,18,51.9
boat,bilge,water,boat_bilge_water,38.78923,-76.465927,Lookdown,t3,bay,Chesapeake,254.1900139,20.49019398,0.202540231,69.22303687,3.556409299,0.091921174,NA,NA,NA,NA,NA,NA,Lookdown,c9t3bw,9,18,51.9
boat,bilge,biofilm,boat_bilge_biofilm,38.793655,-76.473999,Callinectes,t1,bay,Chesapeake,298.1508155,37.97468354,0.141486327,53.05255668,9.76791715,0.313747479,9324,77.7,25.38888889,7.47,8.03,214.5,Callinectes,c9t1bf,9,17,51.31
openwater,filter,glass_fiber,openwater_filter_glass_fiber,38.793655,-76.473999,Callinectes,t1,bay,Chesapeake,298.1508155,37.97468354,0.141486327,53.05255668,9.76791715,0.313747479,NA,NA,NA,NA,NA,NA,openwater,c9t1pre,9,17,51.31
boat,surface,hull,boat_surface_hull,38.793655,-76.473999,Callinectes,t1,bay,Chesapeake,298.1508155,37.97468354,0.141486327,53.05255668,9.76791715,0.313747479,NA,NA,NA,NA,NA,NA,Callinectes,c9t1hull,9,17,51.31
openwater,filter,PES_0.2_um,openwater_filter_PES_0.2_um,38.793655,-76.473999,Callinectes,t1,bay,Chesapeake,298.1508155,37.97468354,0.141486327,53.05255668,9.76791715,0.313747479,NA,NA,NA,NA,NA,NA,openwater,c9t1post,9,17,51.31
boat,surface,transom,boat_surface_transom,38.793655,-76.473999,Callinectes,t1,bay,Chesapeake,298.1508155,37.97468354,0.141486327,53.05255668,9.76791715,0.313747479,NA,NA,NA,NA,NA,NA,Callinectes,c9t1rear,9,17,51.31
boat,bilge,water,boat_bilge_water,38.793655,-76.473999,Callinectes,t1,bay,Chesapeake,298.1508155,37.97468354,0.141486327,53.05255668,9.76791715,0.313747479,NA,NA,NA,NA,NA,NA,Callinectes,c9t1bw,9,17,51.31
boat,bilge,biofilm,boat_bilge_biofilm,39.189411,-76.476776,Callinectes,t1,port,Baltimore,286.8275787,30.42829503,0.26683572,43.65941107,16.25690255,0.123827698,1960_MISSING OR COULD BE 1 OF THE T4S,MISSING OR COULD BE 1 OF THE T4S,NA,MISSING OR COULD BE 1 OF THE T4S,MISSING OR COULD BE 1 OF THE T4S,NA,Callinectes,c3t1bf,3,5,9.36
openwater,filter,glass_fiber,openwater_filter_glass_fiber,39.189411,-76.476776,Callinectes,t1,port,Baltimore,286.8275787,30.42829503,0.26683572,43.65941107,16.25690255,0.123827698,NA,NA,NA,NA,NA,NA,openwater,c3t1pre,3,5,9.36
boat,surface,hull,boat_surface_hull,39.189411,-76.476776,Callinectes,t1,port,Baltimore,286.8275787,30.42829503,0.26683572,43.65941107,16.25690255,0.123827698,NA,NA,NA,NA,NA,NA,Callinectes,c3t1hull,3,5,9.36
openwater,filter,PES_0.2_um,openwater_filter_PES_0.2_um,39.189411,-76.476776,Callinectes,t1,port,Baltimore,286.8275787,30.42829503,0.26683572,43.65941107,16.25690255,0.123827698,NA,NA,NA,NA,NA,NA,openwater,c3t1post,3,5,9.36
boat,surface,transom,boat_surface_transom,39.189411,-76.476776,Callinectes,t1,port,Baltimore,286.8275787,30.42829503,0.26683572,43.65941107,16.25690255,0.123827698,NA,NA,NA,NA,NA,NA,Callinectes,c3t1rear,3,5,9.36
boat,bilge,water,boat_bilge_water,39.189411,-76.476776,Callinectes,t1,port,Baltimore,286.8275787,30.42829503,0.26683572,43.65941107,16.25690255,0.123827698,NA,NA,NA,NA,NA,NA,Callinectes,c3t1bw,3,5,9.36
boat,bilge,biofilm,boat_bilge_biofilm,39.189411,-76.476776,Lookdown,t3,port,Baltimore,285.6619514,30.04276525,0.356511455,48.07044524,11.99255213,0.118003491,6120,78.8,26,9.78,8.29,-61.8,Lookdown,c3t3bf,3,5,9.36
openwater,filter,glass_fiber,openwater_filter_glass_fiber,39.189411,-76.476776,Lookdown,t3,port,Baltimore,285.6619514,30.04276525,0.356511455,48.07044524,11.99255213,0.118003491,NA,NA,NA,NA,NA,NA,openwater,c3t3pre,3,5,9.36
boat,surface,hull,boat_surface_hull,39.189411,-76.476776,Lookdown,t3,port,Baltimore,285.6619514,30.04276525,0.356511455,48.07044524,11.99255213,0.118003491,NA,NA,NA,NA,NA,NA,Lookdown,c3t3hull,3,5,9.36
openwater,filter,PES_0.2_um,openwater_filter_PES_0.2_um,39.189411,-76.476776,Lookdown,t3,port,Baltimore,285.6619514,30.04276525,0.356511455,48.07044524,11.99255213,0.118003491,NA,NA,NA,NA,NA,NA,openwater,c3t3post,3,5,9.36
boat,surface,transom,boat_surface_transom,39.189411,-76.476776,Lookdown,t3,port,Baltimore,285.6619514,30.04276525,0.356511455,48.07044524,11.99255213,0.118003491,NA,NA,NA,NA,NA,NA,Lookdown,c3t3rear,3,5,9.36
boat,bilge,water,boat_bilge_water,39.189411,-76.476776,Lookdown,t3,port,Baltimore,285.6619514,30.04276525,0.356511455,48.07044524,11.99255213,0.118003491,NA,NA,NA,NA,NA,NA,Lookdown,c3t3bw,3,5,9.36
boat,bilge,biofilm,boat_bilge_biofilm,39.223991,-76.538956,Lookdown,t3,port,Baltimore,445.4361528,35.92566415,0.609261291,52.00901374,7.778410989,0.071726371,5339,78.6,25.88888889,9.4,8.32,-69.3,Lookdown,c4t3bf,2,4,3.19
openwater,filter,glass_fiber,openwater_filter_glass_fiber,39.223991,-76.538956,Lookdown,t3,port,Baltimore,445.4361528,35.92566415,0.609261291,52.00901374,7.778410989,0.071726371,NA,NA,NA,NA,NA,NA,openwater,c4t3pre,2,4,3.19
boat,surface,hull,boat_surface_hull,39.223991,-76.538956,Lookdown,t3,port,Baltimore,445.4361528,35.92566415,0.609261291,52.00901374,7.778410989,0.071726371,NA,NA,NA,NA,NA,NA,Lookdown,c4t3hull,2,4,3.19
openwater,filter,PES_0.2_um,openwater_filter_PES_0.2_um,39.223991,-76.538956,Lookdown,t3,port,Baltimore,445.4361528,35.92566415,0.609261291,52.00901374,7.778410989,0.071726371,NA,NA,NA,NA,NA,NA,openwater,c4t3post,2,4,3.19
boat,surface,transom,boat_surface_transom,39.223991,-76.538956,Lookdown,t3,port,Baltimore,445.4361528,35.92566415,0.609261291,52.00901374,7.778410989,0.071726371,NA,NA,NA,NA,NA,NA,Lookdown,c4t3rear,2,4,3.19
boat,bilge,water,boat_bilge_water,39.223991,-76.538956,Lookdown,t3,port,Baltimore,445.4361528,35.92566415,0.609261291,52.00901374,7.778410989,0.071726371,NA,NA,NA,NA,NA,NA,Lookdown,c4t3bw,2,4,3.19
boat,bilge,biofilm,boat_bilge_biofilm,39.224163,-76.539574,Callinectes,t1,port,Baltimore,315.0524116,29.57870162,0.163242371,38.78519141,37.99850649,0.039946461,6416,74.7,23.72222222,7.95,7.95,222.1,Callinectes,c4t1bf,2,3,3.16
openwater,filter,glass_fiber,openwater_filter_glass_fiber,39.224163,-76.539574,Callinectes,t1,port,Baltimore,315.0524116,29.57870162,0.163242371,38.78519141,37.99850649,0.039946461,NA,NA,NA,NA,NA,NA,openwater,c4t1pre,2,3,3.16
boat,surface,hull,boat_surface_hull,39.224163,-76.539574,Callinectes,t1,port,Baltimore,315.0524116,29.57870162,0.163242371,38.78519141,37.99850649,0.039946461,NA,NA,NA,NA,NA,NA,Callinectes,c4t1hull,2,3,3.16
openwater,filter,PES_0.2_um,openwater_filter_PES_0.2_um,39.224163,-76.539574,Callinectes,t1,port,Baltimore,315.0524116,29.57870162,0.163242371,38.78519141,37.99850649,0.039946461,NA,NA,NA,NA,NA,NA,openwater,c4t1post,2,3,3.16
boat,surface,transom,boat_surface_transom,39.224163,-76.539574,Callinectes,t1,port,Baltimore,315.0524116,29.57870162,0.163242371,38.78519141,37.99850649,0.039946461,NA,NA,NA,NA,NA,NA,Callinectes,c4t1rear,2,3,3.16
boat,bilge,water,boat_bilge_water,39.224163,-76.539574,Callinectes,t1,port,Baltimore,315.0524116,29.57870162,0.163242371,38.78519141,37.99850649,0.039946461,NA,NA,NA,NA,NA,NA,Callinectes,c4t1bw,2,3,3.16
boat,bilge,biofilm,boat_bilge_biofilm,39.251324,-76.550354,Callinectes,t1,port,Baltimore,354.1841858,50.45442538,0.294354955,51.13009215,27.38184605,3.130890905,7087,74.8,23.77777778,7.58,8.08,223.2,Callinectes,c5t1bf,1,1,0
openwater,filter,glass_fiber,openwater_filter_glass_fiber,39.251324,-76.550354,Callinectes,t1,port,Baltimore,354.1841858,50.45442538,0.294354955,51.13009215,27.38184605,3.130890905,NA,NA,NA,NA,NA,NA,openwater,c5t1pre,1,1,0
boat,surface,hull,boat_surface_hull,39.251324,-76.550354,Callinectes,t1,port,Baltimore,354.1841858,50.45442538,0.294354955,51.13009215,27.38184605,3.130890905,NA,NA,NA,NA,NA,NA,Callinectes,c5t1hull,1,1,0
openwater,filter,PES_0.2_um,openwater_filter_PES_0.2_um,39.251324,-76.550354,Callinectes,t1,port,Baltimore,354.1841858,50.45442538,0.294354955,51.13009215,27.38184605,3.130890905,NA,NA,NA,NA,NA,NA,openwater,c5t1post,1,1,0
boat,surface,transom,boat_surface_transom,39.251324,-76.550354,Callinectes,t1,port,Baltimore,354.1841858,50.45442538,0.294354955,51.13009215,27.38184605,3.130890905,NA,NA,NA,NA,NA,NA,Callinectes,c5t1rear,1,1,0
boat,bilge,water,boat_bilge_water,39.251324,-76.550354,Callinectes,t1,port,Baltimore,354.1841858,50.45442538,0.294354955,51.13009215,27.38184605,3.130890905,NA,NA,NA,NA,NA,NA,Callinectes,c5t1bw,1,1,0
boat,bilge,biofilm,boat_bilge_biofilm,39.249195,-76.551453,Lookdown,t3,port,Baltimore,276.7532284,37.09653237,0.705395359,52.46346395,18.80234638,0.04887269,433,78.6,25.88888889,9.97,8.43,-63.8,Lookdown,c5t3bf,1,2,0.25
openwater,filter,glass_fiber,openwater_filter_glass_fiber,39.249195,-76.551453,Lookdown,t3,port,Baltimore,276.7532284,37.09653237,0.705395359,52.46346395,18.80234638,0.04887269,NA,NA,NA,NA,NA,NA,openwater,c5t3pre,1,2,0.25
boat,surface,hull,boat_surface_hull,39.249195,-76.551453,Lookdown,t3,port,Baltimore,276.7532284,37.09653237,0.705395359,52.46346395,18.80234638,0.04887269,NA,NA,NA,NA,NA,NA,Lookdown,c5t3hull,1,2,0.25
openwater,filter,PES_0.2_um,openwater_filter_PES_0.2_um,39.249195,-76.551453,Lookdown,t3,port,Baltimore,276.7532284,37.09653237,0.705395359,52.46346395,18.80234638,0.04887269,NA,NA,NA,NA,NA,NA,openwater,c5t3post,1,2,0.25
boat,surface,transom,boat_surface_transom,39.249195,-76.551453,Lookdown,t3,port,Baltimore,276.7532284,37.09653237,0.705395359,52.46346395,18.80234638,0.04887269,NA,NA,NA,NA,NA,NA,Lookdown,c5t3rear,1,2,0.25
boat,bilge,water,boat_bilge_water,39.249195,-76.551453,Lookdown,t3,port,Baltimore,276.7532284,37.09653237,0.705395359,52.46346395,18.80234638,0.04887269,NA,NA,NA,NA,NA,NA,Lookdown,c5t3bw,1,2,0.25
boat,surface,transom,boat_surface_transom,NA,NA,Callinectes,t1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,t0t1trans,NA,NA,NA
boat,bilge,biofilm,boat_bilge_biofilm,NA,NA,Lookdown,t3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lookdown,t0t3bf8,NA,NA,NA
boat,surface,hull,boat_surface_hull,NA,NA,Lookdown,t3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lookdown,t0t3hull8,NA,NA,NA
boat,surface,transom,boat_surface_transom,NA,NA,Lookdown,t3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lookdown,t0t3rear8,NA,NA,NA
boat,bilge,water,boat_bilge_water,NA,NA,Lookdown,t3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lookdown,t0t3bw8,NA,NA,NA
boat,bilge,biofilm,boat_bilge_biofilm,NA,NA,Lookdown,t3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lookdown,t0t3bf6,NA,NA,NA
boat,bilge,water,boat_bilge_water,NA,NA,Lookdown,t3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lookdown,t0t3bw6,NA,NA,NA
boat,surface,hull,boat_surface_hull,NA,NA,Lookdown,t3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lookdown,t0t3hull3,NA,NA,NA
boat,bilge,biofilm,boat_bilge_biofilm,NA,NA,Callinectes,t1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,t0t1bf3,NA,NA,NA
boat,surface,hull,boat_surface_hull,NA,NA,Callinectes,t1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,t0t1hull3,NA,NA,NA
boat,surface,transom,boat_surface_transom,NA,NA,Callinectes,t1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,t0t1rear3,NA,NA,NA
boat,bilge,water,boat_bilge_water,NA,NA,Callinectes,t1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,t0t1bw3,NA,NA,NA
boat,bilge,biofilm,boat_bilge_biofilm,NA,NA,Callinectes,t1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,t0t1bf2,NA,NA,NA
boat,surface,hull,boat_surface_hull,NA,NA,Callinectes,t1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,t0t1hull2,NA,NA,NA
boat,surface,transom,boat_surface_transom,NA,NA,Callinectes,t1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,t0t1rear2,NA,NA,NA
boat,bilge,water,boat_bilge_water,NA,NA,Callinectes,t1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,t0t1bw2,NA,NA,NA
boat,bilge,biofilm,boat_bilge_biofilm,NA,NA,Callinectes,t1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,t0t1bf1,NA,NA,NA
boat,surface,hull,boat_surface_hull,NA,NA,Callinectes,t1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,t0t1hull1,NA,NA,NA
boat,bilge,water,boat_bilge_water,NA,NA,Callinectes,t1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,t0t1bw1,NA,NA,NA
boat,bilge,biofilm,boat_bilge_biofilm,NA,NA,Lookdown,t3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lookdown,tft3bf7,NA,NA,NA
boat,surface,hull,boat_surface_hull,NA,NA,Lookdown,t3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lookdown,tft3hull7,NA,NA,NA
boat,surface,transom,boat_surface_transom,NA,NA,Lookdown,t3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lookdown,tft3rear7,NA,NA,NA
boat,bilge,water,boat_bilge_water,NA,NA,Lookdown,t3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lookdown,tft3bw7,NA,NA,NA
boat,bilge,biofilm,boat_bilge_biofilm,NA,NA,Callinectes,t1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,tft1bf1,NA,NA,NA
boat,surface,hull,boat_surface_hull,NA,NA,Callinectes,t1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,tft1hull1,NA,NA,NA
boat,surface,transom,boat_surface_transom,NA,NA,Callinectes,t1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,tft1rear1,NA,NA,NA
boat,bilge,water,boat_bilge_water,NA,NA,Callinectes,t1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,tft1bw1,NA,NA,NA
boat,bilge,biofilm,boat_bilge_biofilm,NA,NA,Callinectes,t1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,tft1bf2,NA,NA,NA
boat,surface,hull,boat_surface_hull,NA,NA,Callinectes,t1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,tft1hull2,NA,NA,NA
boat,surface,transom,boat_surface_transom,NA,NA,Callinectes,t1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,tft1rear2,NA,NA,NA
boat,bilge,water,boat_bilge_water,NA,NA,Callinectes,t1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,tft1bw2,NA,NA,NA
boat,bilge,biofilm,boat_bilge_biofilm,NA,NA,Callinectes,t1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,tft1bf3,NA,NA,NA
boat,surface,hull,boat_surface_hull,NA,NA,Callinectes,t1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,tft1hull3,NA,NA,NA
boat,surface,transom,boat_surface_transom,NA,NA,Callinectes,t1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,tft1rear3,NA,NA,NA
boat,bilge,water,boat_bilge_water,NA,NA,Callinectes,t1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,tft1bw3,NA,NA,NA
boat,bilge,biofilm,boat_bilge_biofilm,NA,NA,Lookdown,t3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lookdown,tft3bf9,NA,NA,NA
boat,surface,hull,boat_surface_hull,NA,NA,Lookdown,t3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lookdown,tft3hull9,NA,NA,NA
boat,surface,transom,boat_surface_transom,NA,NA,Lookdown,t3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lookdown,tft3rear9,NA,NA,NA
boat,bilge,water,boat_bilge_water,NA,NA,Lookdown,t3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lookdown,tft3bw9,NA,NA,NA
openwater,filter,PES_0.2_um,openwater_filter_PES_0.2_um,NA,NA,NA,NA,bay,Chesapeake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,openwater,tf4post,NA,NA,NA
boat,bilge,biofilm,boat_bilge_biofilm,NA,NA,Callinectes,t2,bay,Chesapeake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,t0t2bf4,NA,NA,NA
boat,bilge,biofilm,boat_bilge_biofilm,NA,NA,Callinectes,t2,bay,Chesapeake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,t0t2bf5,NA,NA,NA
boat,bilge,biofilm,boat_bilge_biofilm,NA,NA,Callinectes,t2,bay,Chesapeake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,tft2bf4,NA,NA,NA
boat,bilge,biofilm,boat_bilge_biofilm,NA,NA,Callinectes,t2,bay,Chesapeake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,tft2bf5,NA,NA,NA
boat,bilge,NA,boat_bilge_,NA,NA,Callinectes,t2,bay,Chesapeake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,bilgedribblet0t2,NA,NA,NA
boat,bilge,NA,boat_bilge_,NA,NA,Callinectes,t2,bay,Chesapeake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,bilgedribbletft2,NA,NA,NA
openwater,filter,glass_fiber,openwater_filter_glass_fiber,NA,NA,Callinectes,t2,bay,Chesapeake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,openwater,t0t2pre4,NA,NA,NA
openwater,filter,glass_fiber,openwater_filter_glass_fiber,NA,NA,Callinectes,t2,bay,Chesapeake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,openwater,t0t2pre5,NA,NA,NA
openwater,filter,glass_fiber,openwater_filter_glass_fiber,NA,NA,Callinectes,t2,bay,Chesapeake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,openwater,tft2pre4,NA,NA,NA
openwater,filter,glass_fiber,openwater_filter_glass_fiber,NA,NA,Callinectes,t2,bay,Chesapeake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,openwater,tft2pre5,NA,NA,NA
boat,surface,hull,boat_surface_hull,NA,NA,Callinectes,t2,bay,Chesapeake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,t0t2hull4,NA,NA,NA
boat,surface,hull,boat_surface_hull,NA,NA,Callinectes,t2,bay,Chesapeake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,t0t2hull5,NA,NA,NA
boat,surface,hull,boat_surface_hull,NA,NA,Callinectes,t2,bay,Chesapeake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,tft2hull4,NA,NA,NA
boat,surface,hull,boat_surface_hull,NA,NA,Callinectes,t2,bay,Chesapeake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,tft2hull5,NA,NA,NA
boat,surface,transom,boat_surface_transom,NA,NA,Callinectes,t2,bay,Chesapeake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,t0t2rear4,NA,NA,NA
boat,surface,transom,boat_surface_transom,NA,NA,Callinectes,t2,bay,Chesapeake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,t0t2rear5,NA,NA,NA
boat,surface,transom,boat_surface_transom,NA,NA,Callinectes,t2,bay,Chesapeake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,tft2rear4,NA,NA,NA
boat,surface,transom,boat_surface_transom,NA,NA,Callinectes,t2,bay,Chesapeake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,tft2rear5,NA,NA,NA
boat,bilge,water,boat_bilge_water,NA,NA,Callinectes,t2,bay,Chesapeake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,t0t2bw4,NA,NA,NA
boat,bilge,water,boat_bilge_water,NA,NA,Callinectes,t2,bay,Chesapeake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,t0t2bw5,NA,NA,NA
boat,bilge,water,boat_bilge_water,NA,NA,Callinectes,t2,bay,Chesapeake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,tft2bw4,NA,NA,NA
boat,bilge,water,boat_bilge_water,NA,NA,Callinectes,t2,bay,Chesapeake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,tft2bw5,NA,NA,NA
boat,bilge,NA,boat_bilge_,NA,NA,Callinectes,t2,bay,Chesapeake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,intbilge1t0t2,NA,NA,NA
boat,bilge,NA,boat_bilge_,NA,NA,Callinectes,t2,bay,Chesapeake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,intbilge1tft2,NA,NA,NA
boat,bilge,NA,boat_bilge_,NA,NA,Callinectes,t2,bay,Chesapeake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,intbilge2t0t2,NA,NA,NA
boat,bilge,NA,boat_bilge_,NA,NA,Callinectes,t2,bay,Chesapeake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,intbilge2tft2,NA,NA,NA
boat,bilge,NA,boat_bilge_,NA,NA,Callinectes,t2,bay,Chesapeake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Callinectes,tft2bilgedrip,NA,NA,NA
openwater,filter,PES_0.2_um,openwater_filter_PES_0.2_um,NA,NA,Callinectes,t2,bay,Chesapeake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,openwater,t0t2post4,NA,NA,NA
openwater,filter,PES_0.2_um,openwater_filter_PES_0.2_um,NA,NA,Callinectes,t2,bay,Chesapeake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,openwater,t0t2post5,NA,NA,NA
openwater,filter,PES_0.2_um,openwater_filter_PES_0.2_um,NA,NA,Callinectes,t2,bay,Chesapeake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,openwater,tft2post4,NA,NA,NA
openwater,filter,PES_0.2_um,openwater_filter_PES_0.2_um,NA,NA,Callinectes,t2,bay,Chesapeake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,openwater,tft2post5,NA,NA,NA
boat,bilge,biofilm,boat_bilge_biofilm,NA,NA,Lookdown,t4,bay,Chesapeake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lookdown,t0t4bf,NA,NA,NA
boat,bilge,biofilm,boat_bilge_biofilm,NA,NA,Lookdown,t4,bay,Chesapeake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lookdown,tft4bf,NA,NA,NA
blank,blank,blank,blank,NA,NA,Lookdown,t4,bay,Chesapeake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lookdown,postblank1t4,NA,NA,NA
blank,blank,blank,blank,NA,NA,Lookdown,t4,bay,Chesapeake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lookdown,postblank2t4,NA,NA,NA
blank,blank,blank,blank,NA,NA,Lookdown,t4,bay,Chesapeake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lookdown,postblank3t4,NA,NA,NA
blank,blank,blank,blank,NA,NA,Lookdown,t4,bay,Chesapeake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lookdown,postblank4t4,NA,NA,NA
blank,blank,blank,blank,NA,NA,Lookdown,t4,bay,Chesapeake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lookdown,postblank5t4,NA,NA,NA
